"YEAR","ID_","AGE","EDUC","SEX","RACE","RICHWORK","JOBINC","GETAHEAD","TIMEPDWK","TIMELEIS","WRKEARN","WRKENJOY","SECJOB","HIINC","PROMOTN","INTJOB","WRKINDP","HLPOTHS","HLPSOC","FLEXHRS","IWRKHARD","JOBSAT","HELPORG1"
1989,280,42,20,1,1,1,4,1,2,2,3,2,2,2,2,2,2,3,2,3,2,2,0
1989,281,36,18,1,1,0,0,0,4,2,4,2,2,3,2,3,2,2,3,2,3,2,0
1989,282,60,16,1,1,1,3,3,4,2,5,2,1,2,2,2,1,1,2,3,3,2,0
1989,283,31,17,1,1,1,2,1,3,1,5,2,2,2,2,1,2,3,2,3,3,3,0
1989,284,38,13,2,2,1,1,1,3,2,3,2,2,1,2,2,2,1,1,1,2,6,0
1989,285,56,12,2,1,0,0,0,2,1,4,2,2,2,2,2,3,2,2,2,0,0,0
1989,286,68,14,2,1,0,4,1,8,3,5,2,2,3,2,2,3,3,2,3,0,0,0
1989,287,65,12,1,1,0,0,0,3,3,4,4,2,2,2,2,3,3,3,3,0,0,0
1989,288,50,14,1,1,1,4,3,4,2,5,4,2,3,2,2,2,2,2,2,0,0,0
1989,289,19,11,2,1,0,4,1,1,1,4,1,1,1,2,2,2,2,2,1,0,0,0
1989,290,61,16,2,1,0,0,0,3,3,4,3,2,3,2,1,2,2,2,4,0,0,0
1989,291,61,12,2,1,0,1,1,3,3,2,4,2,2,2,2,2,1,2,2,0,0,0
1989,292,54,18,2,1,1,3,1,3,2,4,2,3,2,2,2,2,2,2,2,2,1,0
1989,293,40,19,1,1,1,4,1,4,2,5,1,2,2,1,1,1,1,1,2,3,1,0
1989,294,33,20,2,1,0,3,2,3,1,4,2,2,2,1,1,1,1,1,2,0,0,0
1989,295,31,15,2,1,1,2,1,8,1,5,1,1,2,1,2,1,1,1,1,3,2,0
1989,296,51,16,1,1,0,0,0,3,3,2,2,2,2,2,3,2,2,2,2,3,3,0
1989,297,28,12,2,1,0,1,3,8,2,4,4,1,2,2,2,3,2,2,2,0,0,0
1989,298,59,16,1,1,1,5,3,3,3,2,2,1,2,2,2,4,2,2,2,3,3,0
1989,299,50,12,1,1,0,0,0,3,2,1,2,1,2,2,4,4,4,4,3,2,7,0
1989,300,53,10,1,1,0,0,0,4,3,4,4,1,2,2,3,3,3,3,3,3,3,0
1989,301,36,18,2,1,2,3,1,3,2,4,3,2,2,3,2,3,2,2,3,3,3,0
1989,302,44,13,2,1,0,2,2,1,2,4,2,2,2,2,1,2,1,1,2,0,0,0
1989,303,24,9,2,1,0,0,0,8,3,3,2,2,3,2,2,2,2,2,2,0,0,0
1989,304,35,12,1,1,1,1,1,3,3,1,1,1,1,1,2,2,1,1,2,1,1,0
1989,305,43,13,1,1,0,2,1,2,3,4,3,1,9,1,1,1,1,1,4,0,0,0
1989,306,65,13,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,307,66,12,1,1,0,1,2,3,2,3,3,1,1,1,2,4,2,2,2,0,0,0
1989,308,21,12,2,1,0,5,1,3,2,2,2,2,2,3,2,4,4,9,9,1,3,0
1989,309,73,10,1,1,0,9,1,3,3,4,2,2,4,2,3,3,2,2,5,0,0,0
1989,310,47,19,1,3,2,9,1,4,2,4,4,2,4,2,2,1,2,2,4,2,3,0
1989,311,50,12,2,1,0,2,1,8,2,4,4,2,3,2,2,4,2,1,4,0,0,0
1989,312,43,12,2,1,0,0,0,3,2,4,2,1,4,2,2,4,4,2,4,2,2,0
1989,313,23,14,1,1,1,1,1,3,2,3,2,2,2,2,2,2,2,2,2,3,3,0
1989,314,47,14,2,1,0,0,0,5,1,2,2,1,1,1,1,1,1,1,1,3,3,0
1989,315,39,18,2,1,1,4,1,3,2,5,1,1,2,2,1,1,1,1,2,2,1,0
1989,316,57,13,1,1,2,1,1,4,2,4,4,2,2,2,2,3,3,2,3,9,3,0
1989,317,31,14,1,1,1,2,1,5,8,4,2,9,9,9,9,9,9,9,9,3,3,0
1989,318,48,19,1,1,1,3,1,4,2,5,1,1,2,2,1,2,2,2,4,3,1,0
1989,319,24,12,1,2,0,0,0,5,1,2,4,2,2,2,1,4,4,4,4,2,5,0
1989,320,32,15,1,2,1,2,1,3,3,4,2,2,2,2,2,4,2,2,4,3,1,0
1989,321,19,14,1,2,0,0,0,5,2,2,4,2,1,2,1,2,8,2,5,1,3,0
1989,322,57,11,2,2,1,1,1,3,3,2,2,2,3,2,2,4,2,2,2,1,3,0
1989,323,43,14,2,2,1,3,1,5,1,4,2,2,2,2,1,3,3,3,3,2,3,0
1989,324,56,16,2,1,1,2,2,3,2,5,1,2,2,2,1,2,1,1,2,2,3,0
1989,325,45,20,1,1,1,5,1,3,3,4,2,2,2,2,2,2,2,2,2,3,3,0
1989,326,23,15,1,1,0,3,1,4,1,4,3,2,3,1,2,2,2,2,3,3,6,0
1989,327,33,13,1,1,0,0,0,5,1,4,3,2,2,2,2,2,2,2,3,2,3,0
1989,328,27,16,1,1,1,3,1,4,2,5,2,2,3,2,1,2,1,1,1,2,4,0
1989,329,48,18,1,1,2,3,1,5,1,1,4,1,2,2,2,2,2,3,4,3,2,0
1989,330,44,19,2,1,2,3,1,4,2,5,4,1,3,2,1,1,1,1,1,2,6,0
1989,331,81,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,332,55,12,2,1,0,0,0,4,2,4,2,2,3,2,2,2,3,2,3,2,2,0
1989,333,47,15,1,1,1,4,1,2,3,5,1,1,3,1,1,1,1,1,3,3,2,0
1989,334,31,13,2,1,1,3,1,4,3,4,2,2,2,2,2,3,2,2,2,2,2,0
1989,335,43,12,2,1,1,2,2,3,3,5,1,3,2,2,1,1,2,1,1,3,2,0
1989,336,29,16,1,1,1,4,1,4,2,4,2,2,2,2,2,2,3,2,2,8,3,0
1989,337,28,12,2,1,0,0,0,3,2,5,1,1,2,1,2,2,1,1,4,3,2,0
1989,338,27,12,2,1,0,0,0,4,2,4,2,1,2,2,1,1,1,2,3,3,3,0
1989,339,28,19,2,1,1,3,1,3,2,1,1,2,2,2,1,3,2,2,3,2,2,0
1989,340,33,14,1,2,1,3,1,3,2,4,2,2,2,2,1,2,3,2,1,3,3,0
1989,341,36,19,2,1,2,2,1,4,2,4,2,2,2,2,2,2,2,2,2,2,2,0
1989,342,35,12,1,1,1,2,2,3,3,4,2,1,2,2,2,3,2,2,2,3,3,0
1989,343,42,15,2,1,2,2,1,3,3,4,3,2,2,2,2,2,2,2,2,2,2,0
1989,344,38,12,2,1,2,1,1,4,2,3,3,1,2,2,3,3,3,3,3,1,3,0
1989,345,37,17,1,1,0,0,0,4,2,3,3,2,2,1,2,2,3,3,2,3,3,0
1989,346,28,11,1,1,1,1,3,3,3,3,2,1,1,2,2,2,2,2,2,3,4,0
1989,347,68,14,2,1,0,4,2,5,1,4,2,2,3,2,2,2,2,2,4,0,0,0
1989,348,48,14,1,1,1,4,1,3,2,4,2,1,2,2,2,2,2,1,3,3,3,0
1989,349,39,15,2,1,1,2,1,9,9,9,9,2,2,1,1,1,1,1,2,2,3,0
1989,350,60,3,1,1,1,3,1,3,8,1,1,1,1,1,1,1,1,1,1,3,2,0
1989,351,68,7,2,1,0,0,0,5,3,4,4,1,2,2,2,2,2,2,2,0,0,0
1989,352,28,13,1,1,0,0,0,3,3,4,2,1,1,1,1,3,2,4,2,2,5,0
1989,353,21,12,1,1,1,1,2,3,2,2,2,1,1,1,2,1,1,1,3,0,0,0
1989,354,27,16,1,1,0,0,0,2,2,4,2,2,2,1,2,4,2,2,4,3,2,0
1989,355,26,14,1,1,1,2,1,3,2,4,2,1,2,1,2,2,2,1,3,2,3,0
1989,356,29,15,2,2,1,1,1,3,2,4,4,2,2,2,2,2,2,2,3,2,2,0
1989,357,39,16,2,1,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,358,21,14,1,1,1,2,1,3,2,3,4,1,2,2,2,2,2,2,2,9,2,0
1989,359,43,16,1,1,1,3,3,4,3,4,2,3,3,2,2,2,3,3,4,3,3,0
1989,360,31,8,1,1,1,5,2,2,2,3,2,2,2,2,2,3,2,2,2,3,3,0
1989,361,81,12,2,1,0,0,0,8,3,1,1,1,2,2,1,2,2,1,2,0,0,0
1989,362,32,18,2,1,1,1,2,4,2,4,2,1,1,2,2,2,2,2,2,3,3,0
1989,363,73,12,2,1,0,0,0,9,3,3,3,1,2,2,2,3,3,2,3,0,0,0
1989,364,27,20,2,3,1,3,2,3,3,1,1,2,2,1,1,1,2,2,3,2,2,0
1989,365,24,17,2,1,0,3,2,2,2,4,2,2,2,2,1,2,1,2,2,0,0,0
1989,366,25,16,2,3,0,0,0,3,1,5,2,1,3,3,1,1,2,3,2,9,9,0
1989,367,23,18,1,3,1,3,2,3,2,4,2,2,2,1,1,1,1,1,1,2,2,0
1989,368,28,15,2,3,0,3,2,1,2,4,2,2,2,2,1,4,4,5,4,0,0,0
1989,369,82,11,1,1,0,0,0,3,3,1,1,1,1,1,1,2,1,2,3,0,0,0
1989,370,33,16,1,1,2,4,2,9,9,9,9,1,2,1,1,3,2,1,1,2,4,0
1989,371,55,14,2,2,0,0,0,4,2,2,1,1,1,1,2,1,1,1,2,2,2,0
1989,372,78,8,2,1,0,3,1,8,3,4,4,1,2,1,2,4,4,4,4,0,0,0
1989,373,34,20,1,1,2,3,1,5,1,4,2,2,2,3,2,2,3,3,2,3,3,0
1989,374,32,16,2,1,1,2,1,2,2,5,2,2,2,2,2,3,2,2,2,2,2,0
1989,375,25,16,1,1,0,0,0,5,1,4,2,1,2,1,1,2,2,2,3,2,2,0
1989,376,43,12,2,2,1,2,1,4,3,4,4,2,1,2,2,2,2,2,1,3,3,0
1989,377,35,15,2,1,0,0,0,3,2,4,2,2,2,2,2,2,3,3,2,1,1,0
1989,378,36,14,1,1,0,0,0,4,2,5,2,3,2,2,1,2,3,3,2,3,2,0
1989,379,57,12,2,1,1,2,2,2,2,4,2,2,2,2,3,3,3,3,3,2,3,0
1989,380,19,12,1,1,0,0,0,2,2,4,2,1,1,1,1,2,2,1,3,2,2,0
1989,381,24,12,2,1,1,1,3,3,3,3,1,2,2,3,3,4,4,4,3,3,3,0
1989,382,49,99,1,1,2,1,3,4,1,2,4,2,1,3,2,4,2,2,5,2,3,0
1989,383,45,12,1,1,1,3,1,4,1,4,2,2,3,2,2,2,2,3,4,3,1,0
1989,384,42,9,2,1,0,4,1,5,2,4,3,2,3,4,3,3,2,2,4,0,0,0
1989,385,26,9,2,1,2,3,2,3,2,1,3,2,2,2,2,2,2,2,1,2,3,0
1989,386,19,12,2,1,0,2,1,2,3,5,2,2,1,2,1,3,2,1,4,0,0,0
1989,387,49,9,2,1,0,3,1,1,9,9,9,1,2,2,1,1,1,2,3,0,0,0
1989,388,81,15,1,1,0,3,1,9,3,5,3,1,2,1,1,3,2,2,3,0,0,0
1989,389,65,8,1,1,0,5,1,3,3,5,2,2,2,1,3,3,1,1,1,0,0,0
1989,390,81,8,2,1,0,4,1,9,3,5,2,2,2,1,2,4,2,2,2,0,0,0
1989,391,38,16,1,1,0,0,0,3,2,4,3,4,2,1,2,1,2,1,2,3,3,0
1989,392,33,17,1,1,2,1,1,4,1,3,5,3,1,3,1,1,3,2,2,3,3,0
1989,393,23,15,2,1,1,2,3,2,2,4,2,2,2,1,1,2,1,1,2,0,0,0
1989,394,43,12,2,1,0,3,2,2,3,4,2,2,2,2,2,2,3,2,3,0,0,0
1989,395,63,12,2,1,2,3,1,3,2,4,3,1,2,2,2,8,2,2,2,2,3,0
1989,396,45,13,1,1,1,3,3,4,1,5,2,1,2,1,2,1,1,2,1,3,3,0
1989,397,31,12,2,1,0,1,1,2,2,4,5,1,1,1,1,1,1,2,1,0,0,0
1989,398,30,13,1,1,0,0,0,5,2,5,2,1,2,1,1,2,1,1,2,3,3,0
1989,399,27,14,1,1,0,0,0,3,1,5,3,2,1,1,1,3,1,1,1,2,3,0
1989,400,38,18,2,1,2,9,3,5,1,3,4,2,2,2,1,2,2,2,2,2,5,0
1989,401,27,19,1,1,0,0,0,5,1,5,2,1,3,2,1,1,2,1,2,3,3,0
1989,402,28,14,2,1,0,3,3,1,3,5,1,1,2,1,1,3,1,1,3,0,0,0
1989,403,33,13,1,1,1,3,1,4,3,5,2,2,2,2,2,2,1,1,1,2,2,0
1989,404,35,14,2,1,1,2,2,5,1,3,1,1,1,1,1,1,1,1,1,2,2,0
1989,405,32,12,2,1,1,3,1,3,3,5,4,2,4,5,1,2,2,2,1,3,1,0
1989,406,51,12,1,1,1,3,3,3,2,3,3,1,2,1,1,1,2,2,3,3,1,0
1989,407,53,13,1,1,1,2,1,3,1,3,4,1,3,1,1,1,2,1,1,3,3,0
1989,408,72,12,2,1,0,3,1,5,3,4,2,1,2,2,2,2,2,2,2,0,0,0
1989,409,18,11,2,1,0,0,0,8,1,3,2,3,3,3,3,3,3,3,3,0,0,0
1989,410,71,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,411,46,18,2,1,1,4,2,3,3,5,1,1,2,2,1,1,2,2,5,2,3,0
1989,412,31,15,1,1,1,2,2,8,1,4,2,1,1,1,1,1,1,1,3,3,2,0
1989,413,33,14,2,1,0,2,1,2,2,4,2,2,2,2,1,1,2,2,3,0,0,0
1989,414,26,8,2,1,0,0,0,3,2,2,3,2,1,3,2,2,2,3,2,0,0,0
1989,415,30,13,2,1,0,0,0,2,2,2,3,2,1,2,2,3,3,3,2,0,0,0
1989,416,39,12,2,2,0,1,2,3,3,2,4,3,2,3,3,3,3,3,3,0,0,0
1989,417,36,12,2,1,0,1,1,2,3,4,1,2,2,2,2,2,3,3,2,0,0,0
1989,418,60,0,2,1,8,1,1,3,3,1,4,2,2,5,5,5,5,5,5,1,4,0
1989,419,27,11,2,2,1,1,1,2,3,4,2,1,2,2,1,1,1,2,2,3,3,0
1989,420,36,10,2,2,1,2,1,2,3,4,2,1,2,1,2,2,2,2,2,2,3,0
1989,421,68,8,2,1,0,2,1,3,3,2,1,1,2,3,2,4,2,2,3,0,0,0
1989,422,32,14,1,1,1,3,1,9,9,9,9,3,3,2,2,1,1,2,1,2,3,0
1989,423,64,12,2,1,0,3,1,8,3,4,8,1,2,1,1,3,3,3,3,0,0,0
1989,424,25,17,1,1,1,3,1,3,1,2,2,2,3,2,2,3,2,3,4,3,3,0
1989,425,49,14,1,1,0,0,0,5,2,2,3,2,1,2,1,2,1,2,3,3,2,0
1989,426,24,13,1,1,0,0,0,2,2,5,3,1,2,1,2,3,3,2,3,3,1,0
1989,427,63,12,1,1,0,0,0,8,2,3,8,1,2,2,2,1,2,1,2,0,0,0
1989,428,33,16,2,1,1,2,2,5,2,4,4,1,2,1,2,2,2,2,2,2,3,0
1989,429,78,16,1,1,0,3,1,9,9,9,9,2,2,1,2,3,4,3,4,0,0,0
1989,430,67,18,1,1,1,3,1,3,1,4,2,1,2,2,1,2,2,2,2,0,0,0
1989,431,53,15,1,2,1,3,1,3,1,5,1,1,2,1,1,2,2,1,2,2,4,0
1989,432,66,12,2,1,0,2,1,8,3,3,3,1,1,1,1,1,1,1,1,0,0,0
1989,433,72,12,1,1,0,3,1,8,3,3,2,1,1,1,1,3,3,3,3,0,0,0
1989,434,69,8,2,1,0,0,0,8,3,1,5,1,1,2,1,3,5,5,5,0,0,0
1989,435,43,16,2,2,0,0,0,5,2,4,1,1,2,1,1,1,1,1,1,2,2,0
1989,436,39,5,2,1,0,0,0,3,2,2,5,1,1,1,1,4,3,3,1,0,0,0
1989,437,25,9,2,1,0,0,0,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0
1989,438,50,18,1,1,1,3,1,2,2,4,3,1,2,2,2,2,2,3,4,3,3,0
1989,439,34,13,1,3,0,0,0,5,1,1,4,1,1,1,2,3,3,3,2,2,3,0
1989,440,65,12,1,1,0,1,1,8,5,1,4,2,1,3,2,3,3,3,4,0,0,0
1989,441,65,18,1,1,1,4,1,3,3,3,2,1,2,1,1,2,1,1,3,3,2,0
1989,442,30,13,2,1,1,1,1,3,5,1,2,1,1,1,2,2,2,2,2,3,1,0
1989,443,43,16,1,1,1,2,1,5,1,4,2,1,2,3,1,1,1,2,3,2,3,0
1989,444,37,13,2,1,1,5,1,3,2,5,2,2,3,2,2,2,2,2,2,3,1,0
1989,445,76,14,1,1,0,0,0,8,1,3,3,1,1,1,1,1,1,1,1,0,0,0
1989,446,79,13,2,1,0,0,0,3,3,4,2,4,2,4,2,2,2,2,4,0,0,0
1989,447,29,13,1,1,1,2,1,3,2,4,2,1,2,2,1,3,2,2,3,1,4,0
1989,448,44,12,1,1,1,2,1,3,2,4,2,3,2,1,2,2,3,3,4,2,3,0
1989,449,27,16,2,1,0,0,0,3,1,2,4,1,1,2,2,2,2,2,2,1,2,0
1989,450,30,16,1,1,1,2,1,3,1,5,2,2,2,2,2,2,1,1,2,2,2,0
1989,451,47,12,2,1,1,3,1,4,3,3,3,2,2,1,1,1,1,2,3,3,1,0
1989,452,50,9,2,1,0,0,0,3,3,1,2,3,2,2,2,2,2,2,3,0,0,0
1989,453,81,8,2,1,0,1,1,3,3,1,5,2,1,2,2,2,2,2,2,0,0,0
1989,454,47,9,2,1,0,0,0,2,2,5,2,2,3,2,2,2,2,2,3,3,2,0
1989,455,28,14,1,1,0,0,0,3,2,5,4,1,2,1,1,1,4,3,3,2,3,0
1989,456,38,12,2,1,0,0,0,3,4,4,2,1,4,2,1,2,2,2,3,0,0,0
1989,457,68,12,1,1,0,3,3,5,2,3,4,1,2,2,1,2,2,2,2,0,0,0
1989,458,67,9,2,1,0,4,1,9,3,4,4,2,3,1,1,2,2,2,2,0,0,0
1989,459,55,12,2,1,1,5,2,4,2,4,2,1,2,2,2,2,2,2,2,3,3,0
1989,460,40,12,1,1,0,0,0,3,2,4,3,1,3,2,2,2,3,3,3,3,3,0
1989,461,85,12,1,1,0,2,1,3,3,4,1,1,3,1,1,8,1,1,8,0,0,0
1989,462,20,14,2,1,0,3,2,8,1,3,3,8,8,8,8,8,8,8,8,0,0,0
1989,463,84,8,1,1,0,1,1,8,3,4,1,1,1,1,1,2,2,1,3,0,0,0
1989,464,31,16,1,1,1,2,1,3,3,5,1,1,2,1,1,1,1,1,3,3,2,0
1989,465,57,12,2,1,0,4,1,8,1,3,3,1,2,1,1,3,1,1,1,0,0,0
1989,466,32,12,2,1,0,0,0,3,2,4,2,1,1,1,1,1,1,1,2,3,2,0
1989,467,35,14,2,1,1,3,2,4,2,5,2,3,2,1,2,3,3,3,2,3,9,0
1989,468,21,12,1,2,9,1,1,1,1,1,2,1,2,2,2,2,2,1,2,0,0,0
1989,469,51,12,2,1,0,0,0,3,2,3,4,1,2,2,2,2,3,2,1,3,3,0
1989,470,33,12,2,1,0,0,0,3,2,3,2,2,2,1,2,2,3,2,2,3,3,0
1989,471,37,14,1,1,9,2,2,3,1,5,2,1,2,2,2,3,2,2,2,3,2,0
1989,472,19,12,2,1,0,0,0,2,2,4,2,2,1,1,1,1,1,1,3,3,3,0
1989,473,21,12,1,1,8,3,2,1,1,2,4,2,2,1,1,3,3,3,2,1,3,0
1989,474,39,12,1,1,1,3,1,3,1,2,2,1,2,2,2,2,2,1,3,3,9,0
1989,475,54,9,1,1,1,3,2,1,3,2,4,1,2,2,1,2,4,2,1,3,3,0
1989,476,38,12,2,1,0,0,0,4,2,4,2,3,2,3,2,1,2,2,1,2,2,0
1989,477,43,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,478,29,14,2,1,0,0,0,4,1,5,2,1,2,2,2,4,2,2,2,2,3,0
1989,479,32,16,1,1,1,2,2,3,2,4,2,2,3,4,2,2,2,2,4,2,3,0
1989,480,38,16,1,1,2,3,2,4,2,4,4,3,4,2,1,1,1,1,2,2,2,0
1989,481,58,6,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,0
1989,482,70,8,2,1,0,1,8,8,5,8,5,1,2,2,1,1,2,1,1,0,0,0
1989,483,74,8,2,1,0,9,1,9,9,2,8,8,8,8,8,8,8,8,8,0,0,0
1989,484,31,12,2,1,0,0,0,3,1,4,3,2,2,2,2,2,2,2,1,2,2,0
1989,485,36,14,2,1,0,0,0,4,2,4,2,1,3,2,2,2,2,2,2,2,3,0
1989,486,73,12,2,1,0,0,0,9,3,4,3,1,2,1,2,2,2,3,3,0,0,0
1989,487,29,18,2,1,1,3,1,3,2,5,2,2,2,2,1,3,2,2,2,2,2,0
1989,488,27,12,2,1,2,4,1,3,2,4,3,2,4,2,2,3,3,3,4,2,2,0
1989,489,24,12,2,1,0,0,0,3,2,4,2,1,2,2,2,3,1,1,4,3,2,0
1989,490,23,14,1,1,1,3,1,3,2,3,2,1,2,2,2,1,2,2,1,2,3,0
1989,491,42,14,2,1,0,1,1,4,3,4,2,1,2,3,2,2,3,3,2,0,0,0
1989,492,30,13,2,1,1,4,1,4,3,4,2,2,3,2,2,2,2,2,3,3,3,0
1989,493,39,12,2,1,2,2,1,4,2,4,4,1,1,1,1,2,2,2,2,1,4,0
1989,494,39,12,1,1,0,0,0,3,2,3,2,2,2,2,2,2,2,2,3,2,3,0
1989,495,28,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,496,67,12,2,1,0,5,2,1,2,5,1,1,2,1,1,5,1,1,5,0,0,0
1989,497,50,12,2,1,0,5,1,3,1,3,2,1,2,3,1,2,1,1,2,0,0,0
1989,498,33,12,2,1,1,3,1,3,2,3,3,2,3,2,3,3,2,2,2,3,3,0
1989,499,36,20,1,1,0,0,0,3,2,5,2,2,9,2,1,2,2,2,2,2,4,0
1989,500,55,16,1,1,2,3,1,3,3,4,2,2,2,1,2,2,2,2,2,2,2,0
1989,501,31,13,1,1,1,2,2,3,2,3,3,2,2,2,2,2,3,3,3,1,2,0
1989,502,62,16,1,1,0,0,0,5,1,5,4,2,2,2,1,1,3,2,4,2,2,0
1989,503,51,15,2,1,2,4,2,4,2,5,4,1,1,1,1,2,2,2,2,3,2,0
1989,504,52,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,505,48,12,2,1,1,3,3,5,1,4,4,1,3,1,1,1,1,1,3,3,3,0
1989,506,49,17,2,1,0,0,0,5,2,5,2,1,2,2,1,2,2,2,4,3,3,0
1989,507,30,13,2,1,0,0,0,3,2,5,2,1,2,2,2,2,2,2,2,9,9,0
1989,508,27,16,2,1,2,4,2,5,2,4,4,1,2,2,1,2,2,2,5,2,2,0
1989,509,66,11,1,1,0,3,1,3,2,2,8,1,2,2,2,2,2,8,2,0,0,0
1989,510,29,16,2,1,1,3,1,3,2,4,2,2,2,2,2,2,3,3,5,3,3,0
1989,511,25,16,2,1,1,4,1,2,2,4,2,1,4,3,1,1,1,1,3,3,2,0
1989,512,27,16,2,1,0,0,0,5,2,5,2,2,2,2,2,2,2,1,1,0,0,0
1989,513,22,15,2,1,1,3,1,3,2,5,1,1,2,1,2,2,2,2,3,3,2,0
1989,514,63,18,2,1,1,2,2,3,1,5,2,2,2,2,2,2,2,1,4,3,1,0
1989,515,45,16,2,1,1,3,1,9,9,4,2,2,2,1,1,2,3,3,2,3,3,0
1989,516,23,15,2,1,1,1,1,2,1,3,2,2,2,2,2,2,3,2,2,2,3,0
1989,517,25,17,2,1,0,0,0,3,1,5,2,2,5,2,1,3,1,1,3,3,2,0
1989,518,31,16,1,1,0,0,0,3,3,5,2,1,2,2,2,2,2,2,2,3,2,0
1989,519,77,14,2,1,0,0,0,3,3,4,2,2,2,1,1,2,2,2,3,0,0,0
1989,520,52,12,1,1,1,1,1,2,2,3,3,2,2,2,3,3,3,3,2,2,3,0
1989,521,55,12,2,1,0,2,3,2,2,3,4,2,2,2,2,2,2,2,2,0,0,0
1989,522,26,14,2,1,2,2,1,3,3,5,3,1,2,2,1,2,2,2,1,3,2,0
1989,523,48,12,1,1,0,0,0,4,2,4,2,2,2,2,5,3,2,2,3,3,2,0
1989,524,29,14,1,1,1,3,1,3,3,4,3,1,3,1,4,3,3,3,3,3,2,0
1989,525,57,8,2,1,1,1,1,8,1,4,3,1,1,1,2,2,2,4,2,0,0,0
1989,526,31,16,1,1,1,2,2,4,2,4,3,2,2,2,1,2,3,3,3,3,2,0
1989,527,43,12,2,1,1,4,1,3,2,5,2,1,3,2,1,3,3,8,4,2,2,0
1989,528,63,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,529,28,15,1,1,1,3,1,2,4,4,2,5,3,2,1,2,3,2,3,3,2,0
1989,530,69,15,1,1,0,0,0,8,3,5,2,1,4,1,1,1,1,1,1,3,1,0
1989,531,34,13,2,2,0,2,1,2,3,1,1,1,1,1,1,2,1,5,1,0,0,0
1989,532,36,13,1,2,2,2,1,1,5,2,2,1,1,1,9,1,1,1,8,0,0,0
1989,533,30,13,2,2,0,4,1,8,1,4,1,1,1,1,1,1,1,1,1,0,0,0
1989,534,35,9,2,2,0,0,0,3,3,4,3,1,2,2,1,2,2,3,3,0,0,0
1989,535,29,9,2,2,0,0,0,3,1,1,5,1,1,3,4,4,4,4,1,1,4,0
1989,536,49,12,2,2,0,4,1,2,3,4,2,1,2,1,1,1,1,1,1,0,0,0
1989,537,21,11,2,2,0,0,0,2,2,4,2,2,2,1,2,2,2,8,2,0,0,0
1989,538,22,12,1,1,2,1,1,5,1,1,5,1,1,1,1,3,3,3,1,2,3,0
1989,539,18,11,2,1,0,0,0,1,2,3,2,1,1,1,1,3,3,2,2,2,3,0
1989,540,31,18,2,1,0,0,0,3,2,5,1,3,3,1,1,2,2,2,1,3,1,0
1989,541,31,14,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,542,31,10,2,1,0,3,3,1,3,1,2,1,1,1,4,2,3,4,4,0,0,0
1989,543,48,12,2,1,0,0,0,4,2,3,5,1,2,3,2,3,2,1,2,3,2,0
1989,544,19,12,2,1,0,4,1,2,2,4,2,2,2,1,1,3,1,2,3,0,0,0
1989,545,43,14,2,1,0,0,0,8,2,3,4,1,2,2,2,3,2,2,3,0,0,0
1989,546,68,15,2,1,0,3,1,8,3,3,4,1,2,2,2,2,3,2,3,0,0,0
1989,547,48,14,1,1,1,2,1,4,2,4,2,2,2,1,1,1,1,1,2,2,2,0
1989,548,70,8,2,1,0,4,1,3,3,4,2,1,2,2,2,2,2,2,2,0,0,0
1989,549,54,12,2,1,2,2,3,5,3,4,4,1,2,2,1,1,3,2,2,3,2,0
1989,550,21,11,1,1,1,1,2,3,2,5,3,2,2,2,2,2,2,3,3,3,1,0
1989,551,85,10,2,1,0,0,0,8,5,2,2,2,2,2,2,4,2,2,2,0,0,0
1989,552,19,11,2,1,0,5,1,2,4,4,2,2,3,2,1,3,1,1,1,0,0,0
1989,553,36,16,1,1,0,0,0,4,2,4,2,2,3,2,2,1,1,2,1,3,3,0
1989,554,70,12,2,1,0,0,0,8,3,4,3,2,2,1,1,1,1,1,2,0,0,0
1989,555,40,16,1,1,1,2,1,3,2,4,2,2,2,2,2,2,2,2,3,2,1,0
1989,556,34,19,1,1,0,0,0,4,2,5,2,2,2,2,1,1,1,1,2,3,2,0
1989,557,43,14,1,1,1,3,2,3,3,4,2,2,3,1,1,1,3,3,4,3,3,0
1989,558,24,14,1,1,1,4,1,3,2,4,2,1,3,2,2,3,2,2,4,3,2,0
1989,559,39,14,2,1,0,1,1,3,3,4,4,2,2,2,2,3,3,3,3,0,0,0
1989,560,38,14,2,2,0,3,1,3,3,4,4,1,1,1,1,1,1,1,1,0,0,0
1989,561,49,12,2,1,1,4,2,2,3,4,2,2,3,2,1,2,2,2,3,3,1,0
